41.0 Private 119721.0 HS-grad 9.0 Married-civ-spouse Tech-support Husband White Male 0.0 0.0 40.0 United-States <=50K
52.0 Private 101752.0 Assoc-voc 11.0 Married-civ-spouse Transport-moving Husband White Male 0.0 0.0 56.0 United-States <=50K
28.0 Private 132870.0 11th 7.0 Married-civ-spouse Craft-repair Husband White Male 0.0 0.0 45.0 United-States <=50K
57.0 State-gov 141459.0 Some-college 10.0 Divorced Prof-specialty Unmarried White Female 0.0 0.0 40.0 United-States <=50K
47.0 Private 76612.0 HS-grad 9.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 0.0 50.0 United-States <=50K
29.0 Private 183627.0 11th 7.0 Divorced Craft-repair Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
46.0 Private 190115.0 Assoc-acdm 12.0 Married-civ-spouse Craft-repair Husband White Male 0.0 0.0 40.0 United-States >50K
38.0 Private 241765.0 11th 7.0 Divorced Handlers-cleaners Not-in-family White Female 0.0 0.0 60.0 United-States <=50K
34.0 Private 146161.0 Bachelors 13.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 0.0 60.0 United-States >50K
27.0 Local-gov 134813.0 Masters 14.0 Never-married Prof-specialty Own-child White Male 0.0 0.0 52.0 United-States <=50K
38.0 Private 278253.0 HS-grad 9.0 Divorced Adm-clerical Unmarried White Female 0.0 0.0 48.0 United-States <=50K
30.0 Private 219838.0 12th 8.0 Divorced Machine-op-inspct Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
63.0 Self-emp-not-inc 117681.0 Assoc-voc 11.0 Married-civ-spouse Farming-fishing Husband White Male 0.0 0.0 40.0 United-States <=50K
34.0 Private 119422.0 Assoc-voc 11.0 Married-civ-spouse Machine-op-inspct Husband White Male 0.0 1672.0 50.0 United-States <=50K
25.0 Private 171114.0 HS-grad 9.0 Never-married Adm-clerical Not-in-family White Female 0.0 0.0 48.0 United-States <=50K
35.0 Private 169638.0 Some-college 10.0 Divorced Sales Unmarried White Female 0.0 0.0 36.0 United-States <=50K
38.0 Self-emp-not-inc 53628.0 Assoc-voc 11.0 Divorced Exec-managerial Unmarried White Male 0.0 0.0 35.0 United-States <=50K
29.0 Private 237865.0 Masters 14.0 Never-married Transport-moving Own-child Black Male 0.0 0.0 40.0 United-States <=50K
51.0 Private 302146.0 11th 7.0 Never-married Other-service Not-in-family Black Female 0.0 0.0 40.0 United-States <=50K
44.0 Private 103218.0 HS-grad 9.0 Divorced Adm-clerical Unmarried Black Female 0.0 0.0 40.0 United-States <=50K
20.0 Private 217421.0 HS-grad 9.0 Married-civ-spouse Adm-clerical Other-relative White Female 0.0 0.0 40.0 United-States <=50K
28.0 Private 98010.0 Some-college 10.0 Married-spouse-absent Adm-clerical Own-child White Female 0.0 0.0 40.0 United-States <=50K
36.0 Private 172538.0 HS-grad 9.0 Married-civ-spouse Craft-repair Husband White Male 0.0 0.0 52.0 United-States >50K
20.0 Private 27049.0 Some-college 10.0 Never-married Exec-managerial Own-child White Female 0.0 0.0 20.0 United-States <=50K
54.0 Private 282680.0 Bachelors 13.0 Never-married Prof-specialty Not-in-family White Female 0.0 0.0 50.0 United-States <=50K
33.0 State-gov 37070.0 Masters 14.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 0.0 60.0 Canada <=50K
25.0 Private 34541.0 Assoc-voc 11.0 Never-married Prof-specialty Not-in-family White Female 0.0 0.0 36.0 Canada <=50K
25.0 Private 218136.0 Some-college 10.0 Never-married Handlers-cleaners Not-in-family Black Male 0.0 0.0 40.0 Outlying-US(Guam-USVI-etc) <=50K
63.0 Local-gov 147440.0 Some-college 10.0 Divorced Exec-managerial Not-in-family White Female 0.0 0.0 35.0 United-States <=50K
25.0 Private 210184.0 11th 7.0 Separated Craft-repair Own-child White Male 0.0 0.0 40.0 United-States <=50K
44.0 Private 129100.0 11th 7.0 Separated Other-service Unmarried Black Female 0.0 0.0 60.0 United-States <=50K
30.0 Private 155343.0 HS-grad 9.0 Married-civ-spouse Craft-repair Husband White Male 5013.0 0.0 40.0 United-States <=50K
23.0 Private 260019.0 7th-8th 4.0 Never-married Farming-fishing Unmarried Other Male 0.0 0.0 36.0 Mexico <=50K
26.0 State-gov 109193.0 Some-college 10.0 Never-married Craft-repair Not-in-family White Female 0.0 0.0 40.0 United-States <=50K
59.0 Local-gov 161944.0 Bachelors 13.0 Never-married Adm-clerical Not-in-family White Male 0.0 0.0 38.0 United-States <=50K
68.0 Federal-gov 232151.0 Some-college 10.0 Divorced Adm-clerical Other-relative Black Female 2346.0 0.0 40.0 United-States <=50K
55.0 Local-gov 177163.0 Masters 14.0 Widowed Prof-specialty Unmarried White Female 914.0 0.0 50.0 United-States <=50K
23.0 Private 244408.0 Some-college 10.0 Never-married Adm-clerical Other-relative Asian-Pac-Islander Female 0.0 0.0 24.0 Vietnam <=50K
32.0 Private 213179.0 Some-college 10.0 Divorced Craft-repair Own-child White Male 0.0 0.0 40.0 United-States >50K
23.0 Private 35633.0 HS-grad 9.0 Married-civ-spouse Handlers-cleaners Husband White Male 0.0 0.0 40.0 United-States <=50K
76.0 Private 199949.0 9th 5.0 Married-civ-spouse Protective-serv Husband White Male 0.0 0.0 13.0 United-States <=50K
25.0 Private 371987.0 HS-grad 9.0 Divorced Adm-clerical Not-in-family White Female 0.0 0.0 40.0 United-States <=50K
62.0 Private 178745.0 HS-grad 9.0 Married-civ-spouse Craft-repair Husband White Male 0.0 0.0 45.0 United-States >50K
58.0 Self-emp-not-inc 49884.0 HS-grad 9.0 Married-civ-spouse Farming-fishing Husband White Male 0.0 0.0 50.0 United-States <=50K
80.0 Private 157778.0 Masters 14.0 Widowed Prof-specialty Not-in-family White Female 0.0 0.0 10.0 United-States <=50K
42.0 Federal-gov 74680.0 Masters 14.0 Divorced Adm-clerical Not-in-family White Male 0.0 2001.0 60.0 United-States <=50K
54.0 Private 138845.0 Some-college 10.0 Never-married Other-service Not-in-family White Female 0.0 0.0 40.0 United-States <=50K
51.0 Private 254211.0 Bachelors 13.0 Married-civ-spouse Craft-repair Husband White Male 0.0 0.0 20.0 United-States >50K
56.0 Private 175127.0 HS-grad 9.0 Divorced Craft-repair Unmarried White Male 0.0 0.0 35.0 United-States <=50K
39.0 Private 174368.0 HS-grad 9.0 Married-civ-spouse Adm-clerical Wife White Female 0.0 0.0 40.0 United-States >50K
44.0 State-gov 167265.0 Masters 14.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 0.0 60.0 United-States >50K
44.0 Private 296728.0 Masters 14.0 Married-civ-spouse Exec-managerial Husband White Male 0.0 0.0 40.0 United-States >50K
28.0 Private 308709.0 Bachelors 13.0 Never-married Sales Not-in-family White Female 0.0 0.0 48.0 United-States <=50K
35.0 Local-gov 215419.0 Some-college 10.0 Divorced Adm-clerical Unmarried White Female 0.0 0.0 40.0 United-States <=50K
30.0 Private 381645.0 Bachelors 13.0 Never-married Prof-specialty Not-in-family White Male 0.0 0.0 50.0 United-States <=50K
51.0 Private 240988.0 11th 7.0 Married-civ-spouse Machine-op-inspct Husband Asian-Pac-Islander Male 0.0 0.0 40.0 Philippines <=50K
44.0 Local-gov 162506.0 Masters 14.0 Married-civ-spouse Prof-specialty Husband White Male 0.0 0.0 35.0 United-States <=50K
49.0 Federal-gov 420282.0 Some-college 10.0 Never-married Adm-clerical Unmarried Black Female 0.0 0.0 40.0 United-States <=50K
19.0 Private 415354.0 10th 6.0 Divorced Other-service Not-in-family White Female 0.0 0.0 40.0 United-States <=50K
20.0 Private 107658.0 Some-college 10.0 Never-married Tech-support Not-in-family White Female 0.0 0.0 10.0 United-States <=50K
49.0 Self-emp-not-inc 59612.0 10th 6.0 Divorced Farming-fishing Unmarried White Male 0.0 0.0 70.0 United-States <=50K
30.0 Private 133602.0 Bachelors 13.0 Divorced Exec-managerial Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
61.0 Self-emp-inc 227232.0 Bachelors 13.0 Separated Sales Not-in-family White Female 0.0 0.0 30.0 United-States <=50K
19.0 State-gov 112432.0 Some-college 10.0 Never-married Adm-clerical Own-child White Male 0.0 0.0 10.0 United-States <=50K
54.0 Private 172281.0 HS-grad 9.0 Married-civ-spouse Transport-moving Husband White Male 0.0 2051.0 50.0 United-States <=50K
59.0 Local-gov 197290.0 9th 5.0 Married-civ-spouse Other-service Husband White Male 0.0 0.0 40.0 United-States <=50K
53.0 Self-emp-inc 157881.0 Some-college 10.0 Divorced Exec-managerial Not-in-family White Male 0.0 0.0 60.0 United-States <=50K
21.0 Private 121023.0 Some-college 10.0 Never-married Other-service Own-child White Female 0.0 0.0 9.0 United-States <=50K
38.0 Private 258888.0 Some-college 10.0 Married-civ-spouse Adm-clerical Wife White Female 0.0 0.0 35.0 United-States >50K
28.0 Private 119793.0 Bachelors 13.0 Never-married Sales Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
52.0 Private 347519.0 Bachelors 13.0 Married-civ-spouse Exec-managerial Husband White Male 0.0 0.0 55.0 United-States >50K
23.0 Private 216867.0 Some-college 10.0 Never-married Craft-repair Own-child White Male 0.0 0.0 37.0 Mexico <=50K
25.0 Private 55718.0 Some-college 10.0 Never-married Tech-support Own-child White Male 0.0 0.0 25.0 United-States <=50K
25.0 Private 137951.0 HS-grad 9.0 Never-married Adm-clerical Unmarried White Female 0.0 0.0 30.0 United-States <=50K
51.0 Private 129177.0 HS-grad 9.0 Divorced Adm-clerical Not-in-family White Female 0.0 0.0 38.0 United-States <=50K
54.0 Self-emp-not-inc 108933.0 HS-grad 9.0 Married-civ-spouse Craft-repair Husband White Male 0.0 0.0 35.0 United-States <=50K
29.0 Private 178272.0 HS-grad 9.0 Married-civ-spouse Protective-serv Husband White Male 0.0 0.0 40.0 United-States <=50K
26.0 Private 289980.0 5th-6th 3.0 Married-civ-spouse Farming-fishing Husband White Male 0.0 0.0 30.0 Mexico <=50K
29.0 Private 183061.0 HS-grad 9.0 Married-civ-spouse Craft-repair Husband Amer-Indian-Eskimo Male 0.0 0.0 48.0 United-States <=50K
35.0 Private 265535.0 Some-college 10.0 Married-civ-spouse Craft-repair Husband Black Male 0.0 0.0 50.0 Jamaica >50K
33.0 Private 154227.0 Assoc-voc 11.0 Divorced Sales Not-in-family White Male 0.0 0.0 40.0 United-States <=50K
61.0 Private 176839.0 Bachelors 13.0 Married-civ-spouse Prof-specialty Husband White Male 15024.0 0.0 50.0 United-States >50K
31.0 Private 159187.0 HS-grad 9.0 Divorced Transport-moving Own-child White Male 0.0 0.0 40.0 United-States <=50K
63.0 Private 133144.0 HS-grad 9.0 Married-civ-spouse Other-service Husband White Male 2580.0 0.0 20.0 United-States <=50K
44.0 Local-gov 60735.0 Bachelors 13.0 Divorced Prof-specialty Own-child White Female 0.0 0.0 60.0 United-States <=50K
